AccountNumber,NMI,DeviceNumber,DeviceType,RegisterCode,RateTypeDescription,StartDate,EndDate,ProfileReadValue,RegisterReadValue,QualityFlag,BOMTEMP
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 20:30,15/08/2019 20:59,0,0,A,11.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 20:30,15/08/2019 20:59,0.088,0,A,11.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 21:00,15/08/2019 21:29,0,0,A,11.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 21:00,15/08/2019 21:29,0.075,0,A,11.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 21:30,15/08/2019 21:59,0,0,A,10.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 21:30,15/08/2019 21:59,0.079,0,A,10.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 22:00,15/08/2019 22:29,0,0,A,11.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 22:00,15/08/2019 22:29,0.085,0,A,11.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 22:30,15/08/2019 22:59,0,0,A,11
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 22:30,15/08/2019 22:59,0.069,0,A,11
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 23:00,15/08/2019 23:29,0,0,A,10.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 23:00,15/08/2019 23:29,0.092,0,A,10.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,15/08/2019 23:30,15/08/2019 23:59,0,0,A,10.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,15/08/2019 23:30,15/08/2019 23:59,0.07,0,A,10.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 0:00,16/08/2019 0:29,0,0,A,9.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 0:00,16/08/2019 0:29,0.085,0,A,9.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 0:30,16/08/2019 0:59,0,0,A,9.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 0:30,16/08/2019 0:59,0.083,0,A,9.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 1:00,16/08/2019 1:29,0,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 1:00,16/08/2019 1:29,0.074,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 1:30,16/08/2019 1:59,0,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 1:30,16/08/2019 1:59,0.088,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 2:00,16/08/2019 2:29,0,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 2:00,16/08/2019 2:29,0.069,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 2:30,16/08/2019 2:59,0,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 2:30,16/08/2019 2:59,0.091,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 3:00,16/08/2019 3:29,0,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 3:00,16/08/2019 3:29,0.075,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 3:30,16/08/2019 3:59,0,0,A,7.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 3:30,16/08/2019 3:59,0.082,0,A,7.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 4:00,16/08/2019 4:29,0,0,A,7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 4:00,16/08/2019 4:29,0.083,0,A,7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 4:30,16/08/2019 4:59,0,0,A,7.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 4:30,16/08/2019 4:59,0.074,0,A,7.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 5:00,16/08/2019 5:29,0,0,A,6.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 5:00,16/08/2019 5:29,0.089,0,A,6.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 5:30,16/08/2019 5:59,0,0,A,6.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 5:30,16/08/2019 5:59,0.072,0,A,6.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 6:00,16/08/2019 6:29,0,0,A,6.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 6:00,16/08/2019 6:29,0.1,0,A,6.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 6:30,16/08/2019 6:59,0,0,A,6.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 6:30,16/08/2019 6:59,0.147,0,A,6.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 7:00,16/08/2019 7:29,0.012,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 7:00,16/08/2019 7:29,0.044,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 7:30,16/08/2019 7:59,0.263,0,A,8.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 7:30,16/08/2019 7:59,0.001,0,A,8.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 8:00,16/08/2019 8:29,0.07,0,A,10.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 8:00,16/08/2019 8:29,0.016,0,A,10.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 8:30,16/08/2019 8:59,0.079,0,A,10.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 8:30,16/08/2019 8:59,0,0,A,10.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 9:00,16/08/2019 9:29,0.329,0,A,11.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 9:00,16/08/2019 9:29,0,0,A,11.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 9:30,16/08/2019 9:59,1.606,0,A,12.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 9:30,16/08/2019 9:59,0,0,A,12.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 10:00,16/08/2019 10:29,1.765,0,A,12.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 10:00,16/08/2019 10:29,0,0,A,12.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 10:30,16/08/2019 10:59,1.906,0,A,12.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 10:30,16/08/2019 10:59,0,0,A,12.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 11:00,16/08/2019 11:29,1.121,0,A,12.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 11:00,16/08/2019 11:29,0.016,0,A,12.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 11:30,16/08/2019 11:59,1.849,0,A,12.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 11:30,16/08/2019 11:59,0,0,A,12.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 12:00,16/08/2019 12:29,0.91,0,A,13.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 12:00,16/08/2019 12:29,0.017,0,A,13.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 12:30,16/08/2019 12:59,0.864,0,A,13.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 12:30,16/08/2019 12:59,0.013,0,A,13.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 13:00,16/08/2019 13:29,1.076,0,A,13
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 13:00,16/08/2019 13:29,0.014,0,A,13
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 13:30,16/08/2019 13:59,0.918,0,A,13.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 13:30,16/08/2019 13:59,0.016,0,A,13.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 14:00,16/08/2019 14:29,0.93,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 14:00,16/08/2019 14:29,0.016,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 14:30,16/08/2019 14:59,0.767,0,A,13
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 14:30,16/08/2019 14:59,0.017,0,A,13
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 15:00,16/08/2019 15:29,0.878,0,A,12.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 15:00,16/08/2019 15:29,0.01,0,A,12.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 15:30,16/08/2019 15:59,0.248,0,A,11.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 15:30,16/08/2019 15:59,0.018,0,A,11.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 16:00,16/08/2019 16:29,0.057,0,A,9.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 16:00,16/08/2019 16:29,0.002,0,A,9.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 16:30,16/08/2019 16:59,0.008,0,A,8.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 16:30,16/08/2019 16:59,0.021,0,A,8.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 17:00,16/08/2019 17:29,0,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 17:00,16/08/2019 17:29,0.082,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 17:30,16/08/2019 17:59,0,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 17:30,16/08/2019 17:59,0.071,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 18:00,16/08/2019 18:29,0,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 18:00,16/08/2019 18:29,0.089,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 18:30,16/08/2019 18:59,0,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 18:30,16/08/2019 18:59,0.07,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 19:00,16/08/2019 19:29,0,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 19:00,16/08/2019 19:29,0.091,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 19:30,16/08/2019 19:59,0,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 19:30,16/08/2019 19:59,0.081,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 20:00,16/08/2019 20:29,0,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 20:00,16/08/2019 20:29,0.105,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 20:30,16/08/2019 20:59,0,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 20:30,16/08/2019 20:59,0.159,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 21:00,16/08/2019 21:29,0,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 21:00,16/08/2019 21:29,0.096,0,A,8.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 21:30,16/08/2019 21:59,0,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 21:30,16/08/2019 21:59,0.081,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 22:00,16/08/2019 22:29,0,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 22:00,16/08/2019 22:29,0.078,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 22:30,16/08/2019 22:59,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 22:30,16/08/2019 22:59,0.085,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 23:00,16/08/2019 23:29,0,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 23:00,16/08/2019 23:29,0.082,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,16/08/2019 23:30,16/08/2019 23:59,0,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,16/08/2019 23:30,16/08/2019 23:59,0.078,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 0:00,17/08/2019 0:29,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 0:00,17/08/2019 0:29,0.085,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 0:30,17/08/2019 0:59,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 0:30,17/08/2019 0:59,0.085,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 1:00,17/08/2019 1:29,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 1:00,17/08/2019 1:29,0.082,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 1:30,17/08/2019 1:59,0,0,A,7.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 1:30,17/08/2019 1:59,0.081,0,A,7.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 2:00,17/08/2019 2:29,0,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 2:00,17/08/2019 2:29,0.088,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 2:30,17/08/2019 2:59,0,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 2:30,17/08/2019 2:59,0.079,0,A,8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 3:00,17/08/2019 3:29,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 3:00,17/08/2019 3:29,0.09,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 3:30,17/08/2019 3:59,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 3:30,17/08/2019 3:59,0.081,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 4:00,17/08/2019 4:29,0,0,A,7.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 4:00,17/08/2019 4:29,0.082,0,A,7.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 4:30,17/08/2019 4:59,0,0,A,7.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 4:30,17/08/2019 4:59,0.089,0,A,7.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 5:00,17/08/2019 5:29,0,0,A,7.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 5:00,17/08/2019 5:29,0.075,0,A,7.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 5:30,17/08/2019 5:59,0,0,A,7.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 5:30,17/08/2019 5:59,0.093,0,A,7.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 6:00,17/08/2019 6:29,0,0,A,6.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 6:00,17/08/2019 6:29,0.085,0,A,6.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 6:30,17/08/2019 6:59,0,0,A,7.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 6:30,17/08/2019 6:59,0.059,0,A,7.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 7:00,17/08/2019 7:29,0.005,0,A,7.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 7:00,17/08/2019 7:29,0.031,0,A,7.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 7:30,17/08/2019 7:59,0.196,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 7:30,17/08/2019 7:59,0,0,A,7.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 8:00,17/08/2019 8:29,0.327,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 8:00,17/08/2019 8:29,0,0,A,8.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 8:30,17/08/2019 8:59,0.148,0,A,10
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 8:30,17/08/2019 8:59,0,0,A,10
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 9:00,17/08/2019 9:29,0.416,0,A,10.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 9:00,17/08/2019 9:29,0,0,A,10.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 9:30,17/08/2019 9:59,1.589,0,A,11.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 9:30,17/08/2019 9:59,0,0,A,11.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 10:00,17/08/2019 10:29,1.523,0,A,11.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 10:00,17/08/2019 10:29,0,0,A,11.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 10:30,17/08/2019 10:59,1.324,0,A,12
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 10:30,17/08/2019 10:59,0,0,A,12
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 11:00,17/08/2019 11:29,1.11,0,A,11.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 11:00,17/08/2019 11:29,0,0,A,11.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 11:30,17/08/2019 11:59,1.505,0,A,12.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 11:30,17/08/2019 11:59,0,0,A,12.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 12:00,17/08/2019 12:29,1.665,0,A,12.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 12:00,17/08/2019 12:29,0,0,A,12.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 12:30,17/08/2019 12:59,0.882,0,A,12.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 12:30,17/08/2019 12:59,0,0,A,12.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 13:00,17/08/2019 13:29,1.423,0,A,12.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 13:00,17/08/2019 13:29,0,0,A,12.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 13:30,17/08/2019 13:59,1.759,0,A,12.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 13:30,17/08/2019 13:59,0,0,A,12.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 14:00,17/08/2019 14:29,1.131,0,A,13.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 14:00,17/08/2019 14:29,0,0,A,13.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 14:30,17/08/2019 14:59,1.156,0,A,12.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 14:30,17/08/2019 14:59,0,0,A,12.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 15:00,17/08/2019 15:29,1.016,0,A,12.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 15:00,17/08/2019 15:29,0,0,A,12.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 15:30,17/08/2019 15:59,0.528,0,A,12.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 15:30,17/08/2019 15:59,0,0,A,12.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 16:00,17/08/2019 16:29,0.061,0,A,12.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 16:00,17/08/2019 16:29,0.001,0,A,12.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 16:30,17/08/2019 16:59,0.011,0,A,10.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 16:30,17/08/2019 16:59,0.028,0,A,10.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 17:00,17/08/2019 17:29,0,0,A,9.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 17:00,17/08/2019 17:29,0.062,0,A,9.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 17:30,17/08/2019 17:59,0,0,A,9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 17:30,17/08/2019 17:59,0.115,0,A,9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 18:00,17/08/2019 18:29,0,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 18:00,17/08/2019 18:29,0.864,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 18:30,17/08/2019 18:59,0,0,A,8.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 18:30,17/08/2019 18:59,0.901,0,A,8.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 19:00,17/08/2019 19:29,0,0,A,9.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 19:00,17/08/2019 19:29,1.053,0,A,9.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 19:30,17/08/2019 19:59,0,0,A,9.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 19:30,17/08/2019 19:59,1.046,0,A,9.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 20:00,17/08/2019 20:29,0,0,A,9.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 20:00,17/08/2019 20:29,0.583,0,A,9.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 20:30,17/08/2019 20:59,0,0,A,9.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 20:30,17/08/2019 20:59,1.669,0,A,9.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 21:00,17/08/2019 21:29,0,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 21:00,17/08/2019 21:29,1.455,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 21:30,17/08/2019 21:59,0,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 21:30,17/08/2019 21:59,1.56,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 22:00,17/08/2019 22:29,0,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 22:00,17/08/2019 22:29,1.298,0,A,8.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 22:30,17/08/2019 22:59,0,0,A,8.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 22:30,17/08/2019 22:59,1.5,0,A,8.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 23:00,17/08/2019 23:29,0,0,A,8.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 23:00,17/08/2019 23:29,0.918,0,A,8.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,17/08/2019 23:30,17/08/2019 23:59,0,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,17/08/2019 23:30,17/08/2019 23:59,0.647,0,A,8.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,18/08/2019 0:00,18/08/2019 0:29,0,0,A,10
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,18/08/2019 0:00,18/08/2019 0:29,0.857,0,A,10
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,18/08/2019 0:30,18/08/2019 0:59,0,0,A,10.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,18/08/2019 0:30,18/08/2019 0:59,0.664,0,A,10.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,18/08/2019 1:00,18/08/2019 1:29,0,0,A,10.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,18/08/2019 1:00,18/08/2019 1:29,0.624,0,A,10.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,18/08/2019 1:30,18/08/2019 1:59,0,0,A,10.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,18/08/2019 1:30,18/08/2019 1:59,0.627,0,A,10.4
